manual_seed,edge_type_removed,fold,accu,auc_roc,epoch,train_test
2328466898069313329,'buy-sell',2,0.8128515774321483,0.8874042638383461,3,train
2328466898069313329,'buy-sell',2,0.8115601022422526,0.8967965943344545,3,test
2328466898069313329,'buy-sell',2,0.8339176282970184,0.906163910056832,4,train
2328466898069313329,'buy-sell',2,0.8241689907069428,0.9118014083904,4,test
2328466898069313329,'buy-sell',3,0.5985971246655198,0.6591503630932665,0,train
2328466898069313329,'buy-sell',3,0.674552496151172,0.8138332656938041,0,test
2328466898069313329,'buy-sell',3,0.7680132478019878,0.8330424100409672,1,train
2328466898069313329,'buy-sell',3,0.7780456179231227,0.8412960734063938,1,test
2328466898069313329,'buy-sell',3,0.7854937165519877,0.8570711902462731,2,train
2328466898069313329,'buy-sell',3,0.7909289099746722,0.8670334327128183,2,test
2328466898069313329,'buy-sell',3,0.8150671349388379,0.8859084804179254,3,train
2328466898069313329,'buy-sell',3,0.8070160021230631,0.8800917653112045,3,test
2328466898069313329,'buy-sell',3,0.8269516317851682,0.903251544383237,4,train
2328466898069313329,'buy-sell',3,0.8179820579434843,0.9088560697908201,4,test
2328466898069313329,'buy-sell',4,0.5844177806049312,0.6582557249735186,0,train
2328466898069313329,'buy-sell',4,0.6909772337169745,0.7766292679231639,0,test
2328466898069313329,'buy-sell',4,0.7384905987194189,0.810290106251198,1,train
2328466898069313329,'buy-sell',4,0.7789159690665972,0.8321963915256513,1,test
2328466898069313329,'buy-sell',4,0.7937839706374236,0.8456985590270956,2,train
2328466898069313329,'buy-sell',4,0.7821540089888757,0.8455956053945237,2,test
2328466898069313329,'buy-sell',4,0.7961498202169343,0.859445674927447,3,train
2328466898069313329,'buy-sell',4,0.7851063937102701,0.8837887626650291,3,test
2328466898069313329,'buy-sell',4,0.8167906034977065,0.8845330176465973,4,train
2328466898069313329,'buy-sell',4,0.7959770048048272,0.8912839422049803,4,test
2328466898069313329,'lobbies_on',0,0.6016905431718272,0.7895491672341806,0,train
2328466898069313329,'lobbies_on',0,0.7112447854588796,0.8278639241490684,0,test
2328466898069313329,'lobbies_on',0,0.8176854124856652,0.9356703671555937,1,train
2328466898069313329,'lobbies_on',0,0.8756007973902463,0.9732251759573128,1,test
2328466898069313329,'lobbies_on',0,0.907023037318425,0.9631251102219371,2,train
2328466898069313329,'lobbies_on',0,0.9375261891016091,0.973750861351895,2,test
2328466898069313329,'lobbies_on',0,0.9447215602303135,0.9697146627341713,3,train
2328466898069313329,'lobbies_on',0,0.9429877807471693,0.9717260668595704,3,test
2328466898069313329,'lobbies_on',0,0.9452034206565367,0.9728021223159671,4,train
2328466898069313329,'lobbies_on',0,0.9451946490427593,0.9783524840418896,4,test
2328466898069313329,'lobbies_on',1,0.5440982923595183,0.5597652299765754,0,train
2328466898069313329,'lobbies_on',1,0.7043330935575586,0.877378804174597,0,test
2328466898069313329,'lobbies_on',1,0.8417396102112003,0.919442507257877,1,train
2328466898069313329,'lobbies_on',1,0.8927048996511223,0.952760589367798,1,test
2328466898069313329,'lobbies_on',1,0.9288457001385704,0.9610258739883177,2,train
2328466898069313329,'lobbies_on',1,0.9308525270349125,0.9691042269643488,2,test
2328466898069313329,'lobbies_on',1,0.9459846706565367,0.9704958707916997,3,train
2328466898069313329,'lobbies_on',1,0.9447998725851708,0.9741892679670777,3,test
2328466898069313329,'lobbies_on',1,0.9562105791284404,0.9803133969180884,4,train
2328466898069313329,'lobbies_on',1,0.9485408402550158,0.981238904891015,4,test
2328466898069313329,'lobbies_on',2,0.6309197008792049,0.684714590270554,0,train
2328466898069313329,'lobbies_on',2,0.7051402998671534,0.9605862206385586,0,test
2328466898069313329,'lobbies_on',2,0.8663341277236238,0.9543683380026812,1,train
2328466898069313329,'lobbies_on',2,0.9316167638185341,0.9658328280190864,1,test
2328466898069313329,'lobbies_on',2,0.9386765786267202,0.9660062923552578,2,train
2328466898069313329,'lobbies_on',2,0.927614002129271,0.967588467198,2,test
2328466898069313329,'lobbies_on',2,0.9481067529147553,0.972708056226861,3,train
2328466898069313329,'lobbies_on',2,0.9464967323760926,0.9729490676174503,3,test
2328466898069313329,'lobbies_on',2,0.9570554400802752,0.9806444743649442,4,train
2328466898069313329,'lobbies_on',2,0.9431697465050158,0.9791013981804295,4,test
2328466898069313329,'lobbies_on',3,0.6653654792622324,0.7426827473176804,0,train
2328466898069313329,'lobbies_on',3,0.8357355529275924,0.9587555619637249,0,test
2328466898069313329,'lobbies_on',3,0.8708192971139145,0.9436079642933428,1,train
2328466898069313329,'lobbies_on',3,0.9207067720748907,0.9662057298061241,1,test
2328466898069313329,'lobbies_on',3,0.9321277863388762,0.9636369609638136,2,train
2328466898069313329,'lobbies_on',3,0.9416594113155542,0.9714988126792463,2,test
2328466898069313329,'lobbies_on',3,0.9482917622324158,0.9689248087857459,3,train
2328466898069313329,'lobbies_on',3,0.9493162316559892,0.9759981526906565,3,test
2328466898069313329,'lobbies_on',3,0.9528954182196101,0.9781080720708004,4,train
2328466898069313329,'lobbies_on',3,0.9417049027550158,0.9829533748343625,4,test
2328466898069313329,'lobbies_on',4,0.692626953125,0.743882429128656,0,train
2328466898069313329,'lobbies_on',4,0.8767962813803635,0.9425608655127327,0,test
2328466898069313329,'lobbies_on',4,0.9134764131785168,0.9594796667764138,1,train
2328466898069313329,'lobbies_on',4,0.9284161646118892,0.9665497216410752,1,test
2328466898069313329,'lobbies_on',4,0.9416829427083334,0.969583069915793,2,train
2328466898069313329,'lobbies_on',4,0.9419085957675307,0.9727161412313371,2,test
2328466898069313329,'lobbies_on',4,0.9498282802943425,0.9775247901864772,3,train
2328466898069313329,'lobbies_on',4,0.9399984402935041,0.9759637535071616,3,test
2328466898069313329,'lobbies_on',4,0.9520727315080275,0.9826103881687158,4,train
2328466898069313329,'lobbies_on',4,0.9449697137589391,0.9829844804790122,4,test
2328466898069313329,buy-sell & lobbies_on,0,0.6389028753344801,0.6729540962184292,0,train
2328466898069313329,buy-sell & lobbies_on,0,0.7572310049476063,0.7868829692204157,0,test
2328466898069313329,buy-sell & lobbies_on,0,0.7807047526041667,0.8213155857608273,1,train
2328466898069313329,buy-sell & lobbies_on,0,0.7717869076219209,0.821776366516713,1,test
2328466898069313329,buy-sell & lobbies_on,0,0.7863237946769878,0.843199028135537,2,train
2328466898069313329,buy-sell & lobbies_on,0,0.7936741098033373,0.8575361475036988,2,test
2328466898069313329,buy-sell & lobbies_on,0,0.8100471706565366,0.8748173767811516,3,train
2328466898069313329,buy-sell & lobbies_on,0,0.8109373836039929,0.8787368400251334,3,test
2328466898069313329,buy-sell & lobbies_on,0,0.8234954367354741,0.8905858534757035,4,train
2328466898069313329,buy-sell & lobbies_on,0,0.8133337833978943,0.8933921730147188,4,test
2328466898069313329,buy-sell & lobbies_on,1,0.5981785765481652,0.635398553454338,0,train
2328466898069313329,buy-sell & lobbies_on,1,0.7219716474846046,0.761710268851576,0,test
2328466898069313329,buy-sell & lobbies_on,1,0.7650207706183104,0.8019132518733671,1,train
2328466898069313329,buy-sell & lobbies_on,1,0.7713668150327772,0.8296975104139868,1,test
2328466898069313329,buy-sell & lobbies_on,1,0.7949291917526758,0.8333665056152938,2,train
2328466898069313329,buy-sell & lobbies_on,1,0.7548025962517381,0.8312610264935925,2,test
2328466898069313329,buy-sell & lobbies_on,1,0.8016654571626528,0.8550739521101525,3,train
2328466898069313329,buy-sell & lobbies_on,1,0.7913707298184843,0.8535004645719515,3,test
2328466898069313329,buy-sell & lobbies_on,1,0.8135191191227065,0.8803195778914368,4,train
2328466898069313329,buy-sell & lobbies_on,1,0.8070730361665673,0.8917011237920489,4,test
2328466898069313329,buy-sell & lobbies_on,2,0.6068338469992355,0.6362904592019706,0,train
2328466898069313329,buy-sell & lobbies_on,2,0.7051864702833234,0.7830416050805398,0,test
2328466898069313329,buy-sell & lobbies_on,2,0.7741546910837156,0.8228210654554872,1,train
2328466898069313329,buy-sell & lobbies_on,2,0.7753717106488379,0.8444659215705936,1,test
2328466898069313329,buy-sell & lobbies_on,2,0.7812418619791667,0.8460154348598877,2,train
2328466898069313329,buy-sell & lobbies_on,2,0.7907611057310291,0.8667437842688144,2,test
2328466898069313329,buy-sell & lobbies_on,2,0.8120831690797019,0.8760404379081661,3,train
2328466898069313329,buy-sell & lobbies_on,2,0.8144635036439709,0.8822007280184643,3,test
2328466898069313329,buy-sell & lobbies_on,2,0.8250297149751529,0.8942593719675266,4,train
2328466898069313329,buy-sell & lobbies_on,2,0.8130507471071713,0.8948819504190663,4,test
2328466898069313329,buy-sell & lobbies_on,3,0.5232153096330275,0.5675911969183194,0,train
2328466898069313329,buy-sell & lobbies_on,3,0.6945609697804928,0.774095804653624,0,test
2328466898069313329,buy-sell & lobbies_on,3,0.7063847626385703,0.7715390525035856,1,train
2328466898069313329,buy-sell & lobbies_on,3,0.7645097322581447,0.8228035846876791,1,test
2328466898069313329,buy-sell & lobbies_on,3,0.7737355456804281,0.827772319750378,2,train
2328466898069313329,buy-sell & lobbies_on,3,0.7644905269169646,0.8240240238042351,2,test
2328466898069313329,buy-sell & lobbies_on,3,0.7988600797974006,0.8415494911883931,3,train
2328466898069313329,buy-sell & lobbies_on,3,0.804775184992054,0.8692607798441279,3,test
2328466898069313329,buy-sell & lobbies_on,3,0.8180189966790902,0.8651154080361281,4,train
2328466898069313329,buy-sell & lobbies_on,3,0.7981120955626738,0.8833677386159744,4,test
2328466898069313329,buy-sell & lobbies_on,4,0.5644599937882263,0.630822540102189,0,train
2328466898069313329,buy-sell & lobbies_on,4,0.6798582141438221,0.7310670004607295,0,test
2328466898069313329,buy-sell & lobbies_on,4,0.7357451739296635,0.8059783694352468,1,train
2328466898069313329,buy-sell & lobbies_on,4,0.7070513283112336,0.7872018935652667,1,test
2328466898069313329,buy-sell & lobbies_on,4,0.773675443783448,0.8278794457334616,2,train
2328466898069313329,buy-sell & lobbies_on,4,0.7412537130326281,0.8223587739691863,2,test
2328466898069313329,buy-sell & lobbies_on,4,0.7881543267392966,0.8460932984866085,3,train
2328466898069313329,buy-sell & lobbies_on,4,0.7759752239459177,0.8514251691506659,3,test
2328466898069313329,buy-sell & lobbies_on,4,0.8100780055428135,0.8681985374139998,4,train
2328466898069313329,buy-sell & lobbies_on,4,0.7966164068707787,0.8746757236545253,4,test
2328466898069313329,buy-sell & bill-committee,0,0.6239106997801989,0.6586269230991534,0,train
2328466898069313329,buy-sell & bill-committee,0,0.715986370803536,0.7683644981396995,0,test
2328466898069313329,buy-sell & bill-committee,0,0.771031632262997,0.8279364641072625,1,train
2328466898069313329,buy-sell & bill-committee,0,0.7824886475094358,0.840048188132794,1,test
2328466898069313329,buy-sell & bill-committee,0,0.7945882908065749,0.8618978710302277,2,train
2328466898069313329,buy-sell & bill-committee,0,0.7915202986876738,0.8715062414390861,2,test
2328466898069313329,buy-sell & bill-committee,0,0.817713484924503,0.8904056784721239,3,train
2328466898069313329,buy-sell & bill-committee,0,0.8163251607816845,0.8915986581390847,3,test
2328466898069313329,buy-sell & bill-committee,0,0.8325639543912462,0.9075454595173454,4,train
2328466898069313329,buy-sell & bill-committee,0,0.8291256176748113,0.9022622220481933,4,test
2328466898069313329,buy-sell & bill-committee,1,0.5139969478688837,0.5229507788752137,0,train
2328466898069313329,buy-sell & bill-committee,1,0.619431712014551,0.6235155745962762,0,test
2328466898069313329,buy-sell & bill-committee,1,0.6330063192851683,0.7446972104149931,1,train
2328466898069313329,buy-sell & bill-committee,1,0.7113043414158721,0.7998205387278083,1,test
2328466898069313329,buy-sell & bill-committee,1,0.7664772523652523,0.8378575558717246,2,train
2328466898069313329,buy-sell & bill-committee,1,0.76796261981029,0.8549668212556214,2,test
2328466898069313329,buy-sell & bill-committee,1,0.8013085788178517,0.8648203307004294,3,train
2328466898069313329,buy-sell & bill-committee,1,0.8022226205552245,0.885535253124928,3,test
2328466898069313329,buy-sell & bill-committee,1,0.8140398031345566,0.8862617757544001,4,train
2328466898069313329,buy-sell & bill-committee,1,0.8082219617538241,0.9060721145946588,4,test
2328466898069313329,buy-sell & bill-committee,2,0.5603591778956422,0.6107409646715534,0,train
2328466898069313329,buy-sell & bill-committee,2,0.6853659762055523,0.7624593659644964,0,test
2328466898069313329,buy-sell & bill-committee,2,0.7192503762901377,0.8173140221630242,1,train
2328466898069313329,buy-sell & bill-committee,2,0.7846555531759037,0.8430002967844448,1,test
2328466898069313329,buy-sell & bill-committee,2,0.807774423021789,0.8580031877106947,2,train
2328466898069313329,buy-sell & bill-committee,2,0.7907878768126738,0.8694578432517036,2,test
2328466898069313329,buy-sell & bill-committee,2,0.8172046719705657,0.8827867688719104,3,train
2328466898069313329,buy-sell & bill-committee,2,0.7983729196153656,0.8874788069924024,3,test
2328466898069313329,buy-sell & bill-committee,2,0.8324094813168961,0.901022293924008,4,train
2328466898069313329,buy-sell & bill-committee,2,0.8171540943459475,0.8993816563792372,4,test
2328466898069313329,buy-sell & bill-committee,3,0.5475252203985091,0.5912575500393297,0,train
2328466898069313329,buy-sell & bill-committee,3,0.6908869298147596,0.7060564153928295,0,test
2328466898069313329,buy-sell & bill-committee,3,0.7151967459862385,0.8107870637322613,1,train
2328466898069313329,buy-sell & bill-committee,3,0.7869099498410806,0.8463275029156968,1,test
2328466898069313329,buy-sell & bill-committee,3,0.7954771269352064,0.8572154133671915,2,train
2328466898069313329,buy-sell & bill-committee,3,0.7863412583494735,0.8748797400885524,2,test
2328466898069313329,buy-sell & bill-committee,3,0.8029603730647935,0.870873553932727,3,train
2328466898069313329,buy-sell & bill-committee,3,0.8024612323698848,0.8768447019585214,3,test
2328466898069313329,buy-sell & bill-committee,3,0.8179376911314984,0.8912352872706764,4,train
2328466898069313329,buy-sell & bill-committee,3,0.8123865138930274,0.9098873133981525,4,test
2328466898069313329,buy-sell & bill-committee,4,0.5589966940223624,0.64168950755168,0,train
2328466898069313329,buy-sell & bill-committee,4,0.6509833716664183,0.6815887153112595,0,test
2328466898069313329,buy-sell & bill-committee,4,0.673649760488341,0.8015627071313383,1,train
2328466898069313329,buy-sell & bill-committee,4,0.7148228957153854,0.7711286921027891,1,test
2328466898069313329,buy-sell & bill-committee,4,0.777708318401185,0.8412605092231354,2,train
2328466898069313329,buy-sell & bill-committee,4,0.7577420804156735,0.822511374602351,2,test
2328466898069313329,buy-sell & bill-committee,4,0.787347318783448,0.8574114150734624,3,train
2328466898069313329,buy-sell & bill-committee,4,0.7838201208345749,0.846502426423257,3,test
2328466898069313329,buy-sell & bill-committee,4,0.801208682745604,0.8754226589001064,4,train
2328466898069313329,buy-sell & bill-committee,4,0.7987555714888757,0.8748951099364969,4,test
2328466898069313329,MC - committee assignmet,0,0.5938666200783639,0.7754944812636984,0,train
2328466898069313329,MC - committee assignmet,0,0.7382650515556715,0.8723998883124383,0,test
2328466898069313329,MC - committee assignmet,0,0.8606193705800841,0.940586682303271,1,train
2328466898069313329,MC - committee assignmet,0,0.919838845848232,0.971084375707882,1,test
2328466898069313329,MC - committee assignmet,0,0.9322062547782874,0.9649036623066461,2,train
2328466898069313329,MC - committee assignmet,0,0.8882184155554729,0.9636773898192322,2,test
2328466898069313329,MC - committee assignmet,0,0.9321614583333334,0.9660415070962018,3,train
2328466898069313329,MC - committee assignmet,0,0.9507765165623758,0.9755570014597695,3,test
2328466898069313329,MC - committee assignmet,0,0.9471244415376529,0.9692903674099735,4,train
2328466898069313329,MC - committee assignmet,0,0.9514295951591677,0.9764094790975557,4,test
2328466898069313329,MC - committee assignmet,1,0.6148244875286697,0.7129774600480179,0,train
2328466898069313329,MC - committee assignmet,1,0.818815744344706,0.8620605550052093,0,test
2328466898069313329,MC - committee assignmet,1,0.9127477990013378,0.9519615276541111,1,train
2328466898069313329,MC - committee assignmet,1,0.9340243182297874,0.9634166513273145,1,test
2328466898069313329,MC - committee assignmet,1,0.9455718714162844,0.9606796170149305,2,train
2328466898069313329,MC - committee assignmet,1,0.9395435258988876,0.9621590684115592,2,test
2328466898069313329,MC - committee assignmet,1,0.9408907922400612,0.9661210735259766,3,train
2328466898069313329,MC - committee assignmet,1,0.9445244020349125,0.9739761028140361,3,test
2328466898069313329,MC - committee assignmet,1,0.9556307638092507,0.9744278994124009,4,train
2328466898069313329,MC - committee assignmet,1,0.9475809611827076,0.9800009002339511,4,test
2328466898069313329,MC - committee assignmet,2,0.7088287820145259,0.77516263627277,0,train
2328466898069313329,MC - committee assignmet,2,0.9135069030591975,0.96188497278988,0,test
2328466898069313329,MC - committee assignmet,2,0.9330638827169343,0.9619449876951404,1,train
2328466898069313329,MC - committee assignmet,2,0.9261011450263211,0.9645106551470876,1,test
2328466898069313329,MC - committee assignmet,2,0.9430829062738914,0.9674872313932019,2,train
2328466898069313329,MC - committee assignmet,2,0.9423822305199643,0.9713465779948424,2,test
2328466898069313329,MC - committee assignmet,2,0.9524938927513379,0.9738511474625842,3,train
2328466898069313329,MC - committee assignmet,2,0.9516166047439909,0.9799617437165683,3,test
2328466898069313329,MC - committee assignmet,2,0.9570265463732799,0.9802431813742436,4,train
2328466898069313329,MC - committee assignmet,2,0.9558600151780393,0.9839092329970142,4,test
2328466898069313329,MC - committee assignmet,3,0.587116841074159,0.7469756444669626,0,train
2328466898069313329,MC - committee assignmet,3,0.8036495386062277,0.9012236594656489,0,test
2328466898069313329,MC - committee assignmet,3,0.867763955585818,0.9361449493994742,1,train
2328466898069313329,MC - committee assignmet,3,0.950436349231476,0.9557582586401419,1,test
2328466898069313329,MC - committee assignmet,3,0.9501938939459098,0.9589219286975744,2,train
2328466898069313329,MC - committee assignmet,3,0.9293012592496027,0.9521922709426073,2,test
2328466898069313329,MC - committee assignmet,3,0.9315029505925077,0.9579627064630859,3,train
2328466898069313329,MC - committee assignmet,3,0.9502038482071912,0.9648652594960959,3,test
2328466898069313329,MC - committee assignmet,3,0.9493746416284404,0.9638675694154575,4,train
2328466898069313329,MC - committee assignmet,3,0.9528656308973976,0.9600475440629753,4,test
2328466898069313329,MC - committee assignmet,4,0.6132987206135321,0.6819836859455138,0,train
2328466898069313329,MC - committee assignmet,4,0.9224946147447358,0.9566469652052257,0,test
2328466898069313329,MC - committee assignmet,4,0.9329733192373852,0.9610870368062934,1,train
2328466898069313329,MC - committee assignmet,4,0.9345338417510926,0.9597352067958148,1,test
2328466898069313329,MC - committee assignmet,4,0.9450964318138378,0.9671255571710582,2,train
2328466898069313329,MC - committee assignmet,4,0.9520472699704509,0.9711109069930246,2,test
2328466898069313329,MC - committee assignmet,4,0.9531668846760321,0.9713233214198095,3,train
2328466898069313329,MC - committee assignmet,4,0.9487779001229142,0.9772851944816391,3,test
2328466898069313329,MC - committee assignmet,4,0.9579851156345566,0.9816684345346254,4,train
2328466898069313329,MC - committee assignmet,4,0.9535287971481426,0.9830507172046786,4,test
2328466898069313329,buy-sell & ticker-naics,0,0.6417865718176605,0.680845226118908,0,train
2328466898069313329,buy-sell & ticker-naics,0,0.7515874475441994,0.8084532699900425,0,test
2328466898069313329,buy-sell & ticker-naics,0,0.7822499313121177,0.8306565790288915,1,train
2328466898069313329,buy-sell & ticker-naics,0,0.7739174395361541,0.8274855331306221,1,test
2328466898069313329,buy-sell & ticker-naics,0,0.7868455239392202,0.8470662295058957,2,train
2328466898069313329,buy-sell & ticker-naics,0,0.7871126728868694,0.8576078734607737,2,test
2328466898069313329,buy-sell & ticker-naics,0,0.8040481054090215,0.8664135905309982,3,train
2328466898069313329,buy-sell & ticker-naics,0,0.8014916536303138,0.8764948549434006,3,test
2328466898069313329,buy-sell & ticker-naics,0,0.8149560397553517,0.8839471825519848,4,train
2328466898069313329,buy-sell & ticker-naics,0,0.8062233453143625,0.888373917660797,4,test
2328466898069313329,buy-sell & ticker-naics,1,0.4979135309155199,0.5093044825981629,0,train
2328466898069313329,buy-sell & ticker-naics,1,0.4991086005785657,0.5959980575439788,0,test
2328466898069313329,buy-sell & ticker-naics,1,0.6426195617115826,0.7056635544656794,1,train
2328466898069313329,buy-sell & ticker-naics,1,0.7663409324406536,0.8424153276906474,1,test
2328466898069313329,buy-sell & ticker-naics,1,0.7792067594849006,0.8356476716620405,2,train
2328466898069313329,buy-sell & ticker-naics,1,0.8040139551052841,0.8569879562603404,2,test
2328466898069313329,buy-sell & ticker-naics,1,0.7961450419294724,0.8533235635093648,3,train
2328466898069313329,buy-sell & ticker-naics,1,0.7935417093452027,0.8638751119345771,3,test
2328466898069313329,buy-sell & ticker-naics,1,0.803651358228211,0.8647688904962452,4,train
2328466898069313329,buy-sell & ticker-naics,1,0.8071468506344358,0.8839323975535595,4,test
2328466898069313329,buy-sell & ticker-naics,2,0.631622034475344,0.6876326663373009,0,train
2328466898069313329,buy-sell & ticker-naics,2,0.7300195584090683,0.7984632347747932,0,test
2328466898069313329,buy-sell & ticker-naics,2,0.7601796934728593,0.8176199774077773,1,train
2328466898069313329,buy-sell & ticker-naics,2,0.7761025805770759,0.8335913882010069,1,test
2328466898069313329,buy-sell & ticker-naics,2,0.7933351849197248,0.8497819744755617,2,train
2328466898069313329,buy-sell & ticker-naics,2,0.7864712338907927,0.860762351777029,2,test
2328466898069313329,buy-sell & ticker-naics,2,0.8102222500955657,0.8691339629715126,3,train
2328466898069313329,buy-sell & ticker-naics,2,0.8000985874180572,0.8724613677042168,3,test
2328466898069313329,buy-sell & ticker-naics,2,0.818173544414182,0.8819058464905588,4,train
2328466898069313329,buy-sell & ticker-naics,2,0.8029564973803138,0.8913763442670284,4,test
2328466898069313329,buy-sell & ticker-naics,3,0.5582049915185398,0.6069155468813326,0,train
2328466898069313329,buy-sell & ticker-naics,3,0.6706388744040525,0.7128886787529783,0,test
2328466898069313329,buy-sell & ticker-naics,3,0.7333846999235474,0.8003081707072603,1,train
2328466898069313329,buy-sell & ticker-naics,3,0.7620521275638161,0.8264575830621348,1,test
2328466898069313329,buy-sell & ticker-naics,3,0.7839990085053516,0.8394829704578077,2,train
2328466898069313329,buy-sell & ticker-naics,3,0.7826791489744735,0.8609251989754899,2,test
2328466898069313329,buy-sell & ticker-naics,3,0.7924546361334098,0.8562339419616161,3,train
2328466898069313329,buy-sell & ticker-naics,3,0.7952790167486095,0.8725330936612916,3,test
2328466898069313329,buy-sell & ticker-naics,3,0.806210653789182,0.8716026640482047,4,train
2328466898069313329,buy-sell & ticker-naics,3,0.8059670801052841,0.8870244816061345,4,test
